产品SKU,订单产品数量,订单产品收入
2506,1,40
2507,8,243
1663,7,196
2035,1,31
1373,3,142
1671,4,122
1396,0,0
2047,15,440
2508,33,1122
1411,2,42
1859,2,65
1940,21,502
1863,0,0
1696,40,978
1700,1,27
1867,2,55
39,1,25
1704,1,20
2052,0,0
153,2,18
1881,8,230
306,1,22
1488,1,25
1728,0,0
