产品SKU,订单产品数量,订单产品收入
2506,0,0
31,1,32
2732,1,46
2848,3,110
84,0,0
1360,10,151
2658,7,127
2295,2,125
2298,24,426
2034,16,354
1673,7,266
2439,13,408
1384,20,404
2475,0,0
1857,58,1702
1858,1,41
1422,0,0
1694,1,53
2443,4,97
1862,0,0
1871,1,29
2479,2,62
2058,2,26
45,1,9
1450,3,20
1877,1,26
2683,13,266
1878,8,216
2063,1,24
1726,1,14
1886,1,15
1728,1,28
